pc1, pc2 ,class
-1.362639,1.567566,9
-0.039193,-0.381564,8
-1.377582,1.294133,9
0.831493,1.602571,6
4.174207,2.160699,0
-1.796831,-0.043777,7
-1.944775,4.296157,1
-0.156383,-0.041268,8
0.755621,1.807872,2
-1.650745,1.426428,7
-1.239608,1.454623,4
0.010721,-0.407561,5
-1.388351,1.884744,7
-1.222945,4.002592,1
-0.938593,1.417597,4
2.709318,1.306498,0
1.50845,2.590051,0
1.148267,0.093282,6
0.510608,0.318085,3
-1.152925,-3.04857,4
-0.743709,2.307923,8
1.828977,-0.418436,6
-0.785238,2.741475,8
-3.451244,2.110078,1
0.826858,1.278029,2
-3.3683,3.073999,1
-1.934119,2.965818,1
2.175539,0.692004,0
-1.616187,0.947687,7
3.112566,-0.798873,0
0.635481,0.710942,3
-0.722781,-1.208276,4
0.198928,2.550127,5
0.401708,-0.371906,5
0.091716,0.54881,8
2.423255,0.689975,0
0.641371,2.11266,5
4.214845,0.687071,0
0.271276,1.670364,5
1.356631,-0.668577,2
-1.251809,0.778362,9
-1.678662,0.997438,7
0.971426,1.06276,2
-1.280571,-1.210662,4
0.502819,0.67073,5
-3.721252,-0.796654,1
-1.306457,4.101407,1
0.444238,-0.067714,3
-1.233228,3.717688,1
-3.153078,-0.204387,1
1.647248,1.781375,6
-2.558009,-0.827483,1
0.975068,1.161004,2
0.14831,-4.039718,9
-1.013862,4.06815,1
-3.137366,0.279626,1
0.561036,1.366692,3
-5.325808,-1.791253,1
-1.040252,2.050378,8
1.72502,0.492619,0
1.482905,1.363512,6
0.001578,0.380595,5
-1.104695,0.608452,4
0.333195,-0.516818,5
-1.217663,1.742504,9
-0.058962,0.426162,3
-1.326773,1.176338,4
-1.316986,-0.296747,4
-1.378851,1.280305,9
0.38963,-0.047695,3
0.625091,-0.034123,2
0.338994,0.043061,3
3.677268,1.663025,0
1.858325,0.654122,6
4.254928,1.147819,0
-1.266673,-0.734536,9
-1.228132,0.315051,4
-2.314865,1.695303,1
-1.117018,0.616274,4
-0.262387,-1.299353,8
1.360953,1.721208,6
-0.406818,-3.706179,9
3.296599,2.311758,0
-0.597335,0.416643,8
1.242062,0.67309,2
-0.279741,-0.616483,5
-0.13021,1.038875,8
1.224985,-1.194857,2
2.50201,1.525728,0
1.186044,1.564844,6
1.40626,1.218344,6
-1.795621,3.349571,1
-0.579054,1.569925,8
-1.488598,-3.105756,4
-2.179863,2.964363,1
-0.561763,-4.2393,9
-1.542493,1.13133,7
1.269364,1.27497,6
-1.009191,0.097909,9
-1.534463,-0.697776,9
-1.985864,4.024266,1
-0.710986,-2.087956,9
-1.168195,0.310098,9
0.274589,-0.842884,8
1.257356,0.329547,2
-4.345431,-1.271271,1
1.379301,0.914004,6
0.931304,-0.962571,2
-1.705216,1.166124,7
1.37432,0.385271,2
1.258097,1.354181,6
6.056009,0.944819,0
1.495227,1.124334,6
-2.894746,-1.985774,1
0.522239,1.31528,8
0.592365,-1.300317,5
-1.138765,-0.656854,4
0.278139,-0.184381,5
-1.377377,0.563289,9
-1.772285,-0.658982,7
1.128948,-0.39489,2
4.801881,0.520083,0
-2.225615,3.225981,1
-2.237063,0.043158,1
0.544227,0.695916,3
0.53934,-1.38095,5
1.399738,1.669372,0
-2.259213,-0.159257,7
-0.080164,2.774149,5
-0.34387,-1.293788,5
0.461758,0.818343,5
-3.096555,3.9241,1
-0.412919,1.358965,8
-0.521929,-5.313038,9
3.148696,1.237355,0
4.084956,-1.672971,0
0.472113,0.351419,3
0.179412,0.597924,8
-1.606549,1.716904,7
-1.729089,0.153175,7
-1.025562,1.507299,9
-0.018677,0.751515,5
-1.345071,0.893314,7
0.353926,0.560061,1
2.428133,1.097715,0
1.654428,-3.381087,9
1.047486,-1.162925,2
-1.092548,-3.698263,4
-1.56694,1.309711,7
-0.761345,-0.830966,8
0.595306,0.645274,3
1.436122,1.031938,6
1.910742,0.053634,6
-0.915256,-3.736561,4
-1.499025,1.956035,7
0.632738,0.125897,3
-0.231297,0.939589,8
-0.77849,-4.111289,4
2.533554,1.8136,0
-0.113918,-1.027373,8
0.485299,1.037337,3
1.165284,1.605976,6
0.213854,2.361492,5
1.724008,-0.455404,6
4.410674,0.017297,0
0.694485,-0.865385,2
-1.141052,1.537159,1
-0.724689,-1.458175,9
1.066715,-0.144252,2
-0.4104,0.517023,8
0.530828,0.083233,3
5.610068,1.663578,0
-0.645467,-1.688785,4
1.256398,0.931858,6
0.477203,1.91056,5
-1.016139,-1.532303,9
-1.860915,-1.23365,7
0.707786,0.234169,3
-0.117035,0.615674,8
-0.054946,-0.921811,8
3.959749,0.423839,0
-1.88865,0.619294,7
-2.145509,2.16209,1
1.636753,1.343458,6
0.684879,0.657358,2
0.472181,-1.19124,3
0.449224,-0.403241,3
1.366245,-0.690023,2
-1.005924,-0.156696,4
0.115795,-0.887497,3
-1.603416,0.562867,7
0.163118,0.868832,5
-0.142528,0.112178,8
0.263867,0.377732,3
-1.419888,-1.707234,9
2.580718,0.291037,0
4.228356,0.489982,0
-0.211445,0.680131,8
-1.727174,2.146573,1
0.615915,0.148604,9
1.385381,-0.596254,2
0.095467,-0.062005,3
0.301159,0.114046,3
1.014787,0.257938,2
-0.304604,-1.862725,4
0.453317,-0.92047,3
-1.565629,0.783723,7
-0.464679,-0.071047,4
-0.331047,1.135198,8
-0.047839,-0.450984,9
-1.640222,0.359919,9
-1.16033,-0.445361,9
-1.641118,0.167949,7
2.348633,1.165404,0
-1.655193,0.045469,7
-1.969828,-0.434345,7
5.535898,0.901475,0
-1.866999,-1.204323,7
0.557729,-0.159447,3
0.631002,-0.009915,3
-2.563544,1.960532,1
0.55304,-0.123335,3
-0.177493,0.063942,8
-0.94061,-3.76041,9
-1.309357,-0.564586,9
-1.7022,0.923201,7
1.046036,-0.419846,2
1.606809,-0.237759,6
-2.293968,2.083477,1
1.744156,0.113941,6
-0.061456,0.531764,8
2.810607,-3.095215,6
2.038806,0.302309,6
-2.216658,1.94315,1
-0.34509,2.941752,5
0.359926,-1.822371,3
-0.850149,-0.807293,4
-4.541142,1.330345,1
-1.682513,0.537204,7
-2.058006,-1.369515,7
0.562318,-0.06834,3
-0.956073,-1.094529,4
-0.866141,-0.165246,4
-0.327864,-1.158999,5
-2.968279,2.317803,1
1.817551,0.205353,6
-0.31531,0.886742,8
5.321147,1.3682,0
2.175448,-1.730496,6
-0.323149,-4.455587,4
-1.187802,-0.921681,9
1.400206,-0.44074,2
-2.122176,2.203258,1
2.724035,-3.174809,6
-0.91922,-0.310298,4
-0.397691,-1.462834,9
-0.1855,3.034285,5
0.487335,-0.445642,3
4.115913,0.240511,0
-3.381429,-1.08747,1
-2.089673,2.909532,1
0.7578,-0.240937,5
0.470703,0.084365,3
2.234642,1.056123,0
2.373502,-0.181598,6
-1.15973,-2.035336,9
-0.879922,-0.181324,4
-0.845171,-0.038107,7
-0.113826,0.356848,8
0.786885,-0.669109,2
-1.050314,-0.53559,9
2.722216,-1.507995,6
-0.004629,0.722066,8
0.424773,-0.533691,5
-0.443711,3.152547,5
-1.123796,-2.492825,9
1.147401,-0.365652,2
-0.864405,-2.382165,9
-2.372326,2.87776,1
0.43509,-1.724425,2
3.969484,1.715145,0
0.380449,0.245515,3
-1.464539,0.101385,7
-1.383403,-1.324957,5
2.859235,-0.328803,6
0.634799,1.596114,6
2.060037,0.362684,6
1.703723,0.805775,6
0.563441,-0.361748,3
-1.468514,0.346112,7
0.332644,-0.960166,3
1.229836,-0.471106,2
0.371245,0.018254,3
-0.121619,-0.998496,3
-1.6586,3.184905,1
-1.155109,-2.208361,4
-1.538442,1.107209,7
0.189962,-1.167886,3
1.009969,0.729084,2
-0.423426,-0.511496,7
0.670948,-3.391989,2
-3.499143,-0.306832,1
0.58265,-0.308687,3
0.244097,-0.703146,3
2.363932,-0.744633,6
0.29287,-1.332429,8
0.016408,0.471983,8
-0.692431,-0.037672,7
0.093879,2.437156,5
-0.423966,1.672055,5
-2.348242,2.695471,1
1.82171,0.282701,6
-0.739444,-1.480683,4
-0.244444,-0.055152,8
-1.244144,-1.12957,9
2.435839,2.4869,0
4.435242,-0.282126,0
-0.685323,-1.102442,8
2.146545,-1.437494,6
0.048396,-0.220436,5
-0.666089,-0.474236,8
-0.24171,-0.148328,5
-0.410416,0.085178,8
0.590045,-1.342332,3
2.269757,-1.62018,0
-2.084379,-1.385324,7
-0.269079,0.426941,8
-0.906767,-1.316793,7
1.244011,-0.741804,2
-0.977277,-0.08266,5
-0.995402,0.369556,4
3.84554,-0.707597,0
0.502343,-0.280505,3
-0.827904,-3.534904,4
-1.648265,0.971257,7
0.73834,-4.999617,4
-1.806115,3.324442,1
1.271432,1.455703,6
-1.57008,1.242378,7
1.804374,0.679951,6
2.229344,-0.401211,6
0.10875,-0.914066,3
-1.048685,-1.0711,9
-3.975033,-0.16283,1
-0.884297,-0.266994,4
-0.219845,0.354867,5
1.01615,0.321409,2
0.22446,0.696961,8
-1.455103,-0.132554,9
-3.942837,-0.367881,1
-1.204124,-0.11338,9
0.661126,-0.066697,5
1.184481,0.124845,2
0.146503,0.664353,5
5.769982,1.470894,0
-1.715924,3.737369,1
-0.675144,-1.882607,4
1.091288,-1.201572,2
-1.397171,-0.757621,9
0.145806,-3.82974,4
-0.962338,-0.053296,4
-0.399065,-1.758452,4
3.120857,0.348509,0
0.895788,2.35421,6
-1.78513,-1.222747,7
-2.684154,0.810428,1
-2.134,2.782138,1
-1.405373,-2.431653,9
0.421929,-0.737061,3
-0.846813,-2.290443,4
1.25165,-0.072459,2
-1.879874,0.536259,7
-1.418521,-0.021651,9
-1.103691,1.032802,4
5.128028,0.740328,0
-3.411999,0.445321,1
-3.111587,0.516172,1
0.496261,-0.794329,5
1.123874,-0.128102,2
-1.830961,-3.910644,7
0.419602,0.120332,3
1.283208,1.514978,6
-1.019217,-0.421172,4
2.508147,-1.264966,9
0.00388,-0.086108,5
0.762076,0.056329,5
1.775615,0.00499,6
1.669922,-1.588209,2
-1.921179,-0.919663,7
-1.94541,-1.34878,7
-0.065513,0.810817,8
0.258465,0.867343,5
-1.127715,-1.810116,9
0.375711,-0.608903,3
4.945803,1.427926,0
-3.60372,-1.219988,1
-2.618786,0.97319,1
0.350666,-0.555714,3
1.406125,-1.181423,2
1.289762,-0.192809,2
0.553453,0.311701,3
-3.589283,0.81946,1
-0.950536,-0.979169,4
-0.083957,-0.65696,7
-0.042411,0.918269,5
0.691595,-0.625634,2
1.805309,-0.035802,6
-4.788819,-1.67697,1
-1.825723,-0.348894,7
4.205277,-0.891505,0
-0.154102,0.776454,8
0.170453,-0.487721,5
-1.188912,-0.407422,9
-0.281037,1.079879,8
4.850549,0.279652,0
0.258517,-0.792934,8
-1.654506,2.343893,1
1.771469,0.258142,6
1.080275,0.571865,2
1.948853,-0.127512,6
0.598886,0.439025,3
0.6671,-3.443721,2
-0.427477,-1.807237,4
0.730933,0.98505,2
-0.121769,0.2523,5
-0.273091,-0.616018,8
1.844036,0.440776,6
0.049615,-0.657861,5
-1.612187,-0.258042,7
0.19988,-0.820444,3
-0.336804,1.274079,8
-0.06842,0.744102,5
-1.347148,-0.44622,9
-1.485942,-1.578212,4
-1.780251,-0.734443,7
3.043461,0.96971,0
2.077249,-1.073818,6
-4.916406,-0.434643,1
-1.001672,-1.775422,4
-1.099316,-1.393493,4
2.522422,1.343037,0
-4.629068,-1.311281,1
0.008303,0.041201,5
1.83509,-1.170079,6
0.058824,0.424604,8
3.552019,1.218634,0
4.594226,0.532564,0
4.187793,0.34424,0
-1.621619,-0.53764,7
-1.85155,-0.834854,9
0.961907,0.934427,3
1.517765,0.553583,6
0.009597,0.672645,5
-0.920891,-2.565008,4
-0.934492,-0.221439,4
0.45961,-0.897,3
0.610164,0.616746,3
0.848421,1.216606,2
1.896316,-0.013324,6
3.39627,0.17815,0
0.316735,-3.453738,2
0.025904,-0.031528,5
-2.204182,1.397345,1
1.372659,-0.898733,2
-1.710824,-0.761729,7
-3.382893,2.213759,1
-1.555982,-0.585009,7
-0.839691,-3.806646,9
-1.319332,0.20521,9
-1.009165,-2.916791,4
-1.166376,-1.187748,9
-3.766348,-0.12296,1
-2.804195,0.966064,1
0.139352,-0.996335,3
1.783192,-0.187399,2
-0.987186,-1.494687,4
-0.423511,-2.465601,4
-1.173865,-2.05246,4
2.011879,-0.463786,6
0.067645,-2.896391,2
-1.576116,-0.888559,7
-2.940826,1.281006,1
-1.678264,-0.074576,7
-3.619802,-0.976359,1
0.212069,0.459582,5
2.197819,-1.93029,6
-0.907534,0.747408,4
1.808429,0.127758,6
0.183485,0.721338,5
0.048433,-2.073116,7
4.864634,1.287075,0
0.340789,0.256062,3
-1.026688,-1.440655,9
-0.293806,-3.154889,8
-0.447553,-1.138753,9
-0.405305,-0.004504,8
-0.318828,1.013322,8
0.979533,1.189525,0
2.670635,1.641416,0
-3.382365,1.650709,1
1.560141,-0.299675,2
-1.005794,-1.246503,9
4.699334,1.479062,0
0.360634,-0.274168,3
0.311694,0.540914,3
2.423611,1.224265,0
0.246864,0.098882,5
-3.379069,1.590301,1
2.00964,-0.521951,6
2.694438,0.915826,0
-2.115088,2.801193,1
1.255687,-0.355072,2
0.124511,1.570699,8
0.308198,-2.554622,9
2.222498,-1.019309,6
-1.687907,0.728027,9
-0.985069,0.114628,4
1.491518,0.219981,6
1.765508,0.051379,6
-0.639712,-2.185068,4
3.981007,1.694007,0
0.049415,0.764988,8
-0.985054,0.046778,9
1.293382,-1.154039,2
0.474204,-3.071457,2
-0.231209,-0.44391,8
1.578544,1.007273,6
-1.949738,0.44128,7
-1.032496,1.01607,4
-0.964661,-0.571332,7
0.26294,0.983251,3
0.880265,0.174264,9
-0.971014,-0.932791,9
0.171263,-0.499208,5
0.504248,0.43198,3
-0.819016,-2.048003,7
2.195215,1.492248,0
0.009552,0.600631,8
3.406213,1.518564,0
2.809273,-0.192274,0
-0.018652,0.704315,5
0.284652,0.08322,9
1.169869,-0.517209,2
2.914824,1.470075,0
-0.086068,0.581713,5
0.962499,0.198559,5
-0.29892,1.326772,8
-1.562434,0.412454,7
0.00465,0.721129,8
2.314064,1.038712,0
-0.056081,0.353241,8
-0.550578,-3.283028,9
-1.487905,0.245314,9
-3.103671,1.045978,1
-0.51701,-0.951478,4
0.144806,-0.880627,8
0.526044,0.979751,3
1.377748,-0.594207,2
-0.495838,1.698281,8
2.974319,-0.011756,0
-0.282599,1.199112,8
1.051057,0.790497,2
0.096342,1.643891,5
-0.689445,-2.756117,4
0.242973,0.025125,5
0.499553,-1.284925,5
-1.697331,0.608902,7
2.365917,-0.963031,0
-1.978654,2.473168,1
-3.361717,-0.643909,1
0.464622,0.454817,3
-1.363346,-2.710718,9
1.705642,0.151312,6
0.222953,-1.741475,8
-1.116903,-0.426684,9
-0.261035,-0.498239,3
-0.925969,-1.107676,4
-3.38458,-0.063218,1
-2.009194,2.794805,1
1.23835,1.268491,6
-1.58395,0.234448,7
-3.400012,-0.0522,1
1.908232,0.33735,6
2.51225,1.730663,0
-1.205363,-0.021236,9
-2.870428,-0.065804,1
0.48894,0.531292,3
1.649608,-0.7746,2
0.47677,0.680422,3
-0.971491,-0.134224,4
-1.686003,-0.035847,7
-1.859643,0.650978,7
-1.108151,0.7322,4
-0.299021,-1.731167,5
-2.062157,2.66406,1
-4.272283,-0.674367,1
-0.930457,-1.074098,9
-1.54967,2.598257,7
-1.27231,2.90065,1
-1.517668,-0.386417,9
2.035177,2.078659,0
5.434366,-0.437935,0
1.603646,1.488877,6
-2.170144,-0.064116,7
6.139174,1.882459,0
-0.109689,-0.886375,8
-2.761506,0.700046,1
-3.705689,0.99349,1
0.895398,-1.172389,2
1.255219,-0.810881,2
0.139842,-1.174922,3
1.35176,0.602715,6
-1.048935,-0.958092,4
-1.988666,-0.315428,7
0.289258,-0.210785,5
0.490664,-0.57403,3
1.812181,0.521967,6
0.020439,-1.092196,8
-1.864529,-0.645248,7
6.424313,0.960214,0
-0.128583,-0.845607,8
-1.159977,-1.271604,4
-1.407395,-2.934448,9
-1.917609,-0.849864,7
5.723709,1.030014,0
-0.350621,-1.079353,5
-1.902,2.79957,1
-0.598398,-4.38536,4
1.315976,-1.48215,2
-3.315884,2.931116,1
0.356676,-0.765877,3
0.204684,-0.919122,5
-0.737098,-0.979328,4
2.149248,-0.566969,6
0.216135,-0.047306,5
0.845179,0.029833,2
1.988934,-0.073667,6
2.442747,1.05153,0
-1.874189,0.12261,7
1.534484,0.037108,6
-0.029911,-0.360063,8
3.054885,-0.95601,0
-1.402119,-1.968436,9
0.145696,0.588279,2
6.08837,1.597173,0
-0.015796,-5.323546,9
-2.454504,1.430414,1
-0.89313,-0.314464,8
1.112434,-0.690784,2
1.451826,-0.736338,2
0.203469,-0.62246,3
-1.373675,-2.713688,9
-1.071582,-0.243733,4
1.65198,0.411805,6
0.061702,0.185984,5
-0.944668,-2.973705,4
1.881308,0.306449,6
2.715004,-2.548409,5
-1.78408,0.590742,7
-2.04147,-2.145439,7
0.118858,0.064944,8
0.29709,-1.063324,5
-1.342215,-0.74097,9
0.412997,-0.355783,3
3.389682,1.902969,0
1.439263,0.093286,6
-0.235426,-0.351829,8
1.477799,1.150831,6
0.062198,-0.671591,3
5.744294,-0.398976,0
-1.453027,-1.986171,9
-0.798115,1.29383,8
0.261054,-1.128228,5
-0.780506,-4.257882,9
0.446039,-0.065275,5
-0.433817,-1.19934,8
1.316014,-1.514621,2
2.172986,-0.203749,6
2.348618,0.18464,6
-3.63734,0.919129,1
-0.047509,-0.096164,8
1.382715,-0.483589,0
-0.808567,-0.840567,4
-1.158535,-2.416065,9
-1.010626,-1.846298,9
-0.820237,-2.676048,9
-2.17917,1.661545,1
3.743888,0.54789,0
-1.841959,0.111395,7
0.292218,-1.347394,3
-2.460522,1.424355,1
0.151968,-1.197721,3
1.344456,-1.741471,2
3.21659,-0.614638,0
0.564861,-0.351936,3
-1.807694,-0.320847,7
0.253778,-0.180243,5
-4.096396,-1.651223,1
-0.918959,-3.425069,9
4.489099,-1.552557,0
1.911989,0.051497,6
0.437129,-0.970135,5
-1.433831,-1.154699,9
0.175264,-4.006331,9
-2.45099,-0.363876,1
1.270607,-1.143674,2
-2.699947,0.974701,1
0.538442,-1.041217,5
-3.096094,0.006116,1
0.711138,1.13029,6
1.398792,-1.08805,2
-0.682607,-0.986948,8
-0.767353,-2.609803,9
0.787407,0.046869,3
0.121889,-0.901799,5
2.96208,-0.197943,0
2.275386,-1.214574,6
2.338051,-0.00447,6
-0.290573,-0.346349,8
1.059584,-0.500683,2
-2.342651,2.062801,1
-0.805559,-0.925941,9
1.177472,-1.232275,2
-3.807455,1.653994,1
2.904777,1.346858,0
3.334284,-0.800716,0
-1.934078,-2.435333,7
3.864327,0.149545,0
-1.76314,-0.154999,7
2.963857,-0.473047,0
-0.044772,1.539377,5
-4.204054,-0.240903,1
-0.110095,-0.473926,8
-0.793938,-5.384399,9
1.092185,-0.041552,2
-2.007279,0.407871,7
-1.462689,-0.763016,9
0.195273,0.84959,1
-0.174111,0.202247,8
1.119402,-0.562872,2
-1.368711,-0.772953,9
5.884233,0.016023,0
3.739389,1.000018,0
1.915312,-0.166354,6
-0.963389,-1.212791,4
-0.266703,-0.500161,8
-1.887989,-1.420395,7
-0.034951,-1.072142,8
0.00109,-1.485083,3
-0.963597,-1.262916,4
-0.566983,-1.134628,4
2.633447,2.017321,0
0.198256,-0.133951,5
6.00301,1.138697,0
1.646163,0.874117,6
-1.865014,-0.77164,7
6.031666,2.06496,0
0.736148,-0.154837,2
0.112869,-0.172873,3
-2.813253,0.823935,1
1.566701,1.155715,6
-0.861067,-4.155815,9
-0.158322,-0.306117,8
0.182943,-0.160324,2
-1.786493,-0.697708,7
-0.802314,-1.539613,4
5.010334,2.009987,0
-0.45192,-0.72878,7
-0.804446,0.041986,4
0.140596,-0.794183,9
1.297163,-1.102785,2
-2.00208,4.167363,1
-1.767643,-0.184181,7
2.823641,1.464368,0
-0.496625,-1.414929,4
0.237874,-0.903761,5
0.558444,0.040337,3
2.939289,0.75928,0
-1.44433,0.154056,7
1.106613,-1.65851,9
0.292393,0.479663,5
-0.082114,-0.534781,8
-0.259488,-3.017827,4
0.288912,-1.849732,6
0.051513,-1.637536,3
-3.475538,-0.712378,1
-1.149731,0.584943,4
1.624537,-4.17835,9
1.05715,-0.408011,2
0.153003,0.454002,3
-0.259477,-0.263113,8
0.523517,-0.849965,3
-2.582031,-0.093905,1
-1.191493,-2.491367,7
-0.11534,0.740462,5
-0.943492,-1.492367,4
-3.000984,0.731386,1
-1.121051,-0.016618,7
1.606128,-1.262042,2
-1.805965,-3.230579,7
2.604555,1.47502,0
-0.08583,-0.883274,5
1.370648,-1.652249,2
1.377156,1.208207,6
0.159294,0.280419,5
-4.237611,1.183501,1
2.132365,-0.671734,6
0.313159,-0.288183,5
-1.126332,0.0506,4
1.486101,-0.999609,2
-0.163019,-0.3631,3
5.049806,0.266234,0
3.675613,1.180966,0
0.074358,-0.732148,5
3.720215,1.101918,0
-0.294468,-0.382591,9
5.154745,1.125448,0
0.359503,-0.757112,5
0.284717,-0.478866,3
-0.206155,0.179466,8
-0.078709,-0.65692,3
0.940009,-0.515158,3
0.064126,-0.639879,5
-0.401197,-1.944944,5
-0.411013,-0.112105,7
0.50095,-0.551358,5
3.883113,1.000107,0
3.436495,-0.742811,0
1.821412,0.471996,6
-0.657722,-0.566511,5
-0.860438,-1.347713,4
1.030669,0.414432,2
-0.177707,0.287153,8
-0.015281,0.518349,3
-0.059934,-0.339488,8
-3.00824,2.349216,1
1.824068,0.42874,6
-0.779077,-0.97868,4
-0.109942,-0.006219,3
-5.006219,0.109352,1
-1.513854,0.205979,9
0.607072,-0.006258,2
-1.484546,-1.204413,9
1.380604,-0.933986,5
-0.157024,-0.13033,8
1.338536,-0.644108,2
1.201339,0.051157,2
0.750121,0.548739,5
-0.737923,-2.484559,7
-2.983125,2.277823,1
-1.081675,-1.701842,7
0.596221,2.424857,6
-1.495001,2.656085,1
-3.311138,0.724229,1
4.362381,-1.065239,0
4.285136,0.092064,0
-3.707376,-1.751009,1
4.08547,-1.068256,0
1.032512,-1.341185,2
-0.046905,-2.628863,7
0.255104,-1.52882,3
0.1176,-0.525887,8
-0.139844,-4.860127,4
1.729913,0.939662,0
0.329544,-1.313702,5
-0.767499,-2.562072,9
0.431407,-1.473956,8
-1.748919,1.36947,7
-0.437976,-4.71396,9
-1.249614,-2.465698,9
4.944178,-1.134427,0
1.245044,1.7597,6
-3.866201,-2.718491,1
-4.753918,0.340538,1
1.252081,-1.454675,2
0.154156,0.245659,5
0.378062,-1.306593,3
-0.547083,-2.172463,4
-0.494155,-3.671126,4
0.933288,0.363183,0
0.279526,-1.204318,5
0.824547,-0.753936,2
2.015659,-1.754136,6
-1.122658,-1.760947,8
-1.899684,-4.507662,7
3.899085,-0.44185,0
0.475955,-1.548212,8
-0.214276,-0.452707,8
0.082429,-5.083311,9
0.932459,-3.82541,9
4.070897,-1.452547,0
-0.104494,-5.77427,4
-3.582321,-2.197751,1
-1.160156,-0.306528,9
1.106781,-1.384089,2
-4.048461,-1.049717,1
0.386411,-1.44844,3
0.264856,-2.071917,5
0.571145,-3.511168,4
0.472583,-0.461572,5
0.345911,-1.699597,5
1.822241,0.01346,6
2.020096,-1.55571,6
-1.058514,-1.057648,8
-0.832533,-5.353676,7
0.414632,-0.104856,3
0.523792,-0.975986,8
-0.46375,-4.500314,4
-0.618059,-5.055523,9
2.101126,-1.370814,6
-3.9877,-0.373878,1
0.861348,1.761273,6
-0.011647,-5.55332,4
0.492203,-0.432582,5
0.208506,-1.979764,5
1.708151,0.007066,6
0.826192,-4.482196,4
0.473939,-0.49612,3
1.073661,-1.144096,2
2.14321,0.025888,6
0.453338,-1.21303,3
-2.894708,2.933208,1
0.141167,-1.52992,3
-2.984706,2.436004,1
3.207759,-0.611102,0
1.232392,1.325141,6
-0.407152,-3.624213,9
1.205569,-2.878943,9
0.19635,-1.615904,5
3.358115,-0.269957,0
0.682437,-5.051093,4
0.175531,-0.891809,3
0.463783,-0.993831,3
-1.96043,0.792277,7
3.786183,-1.249548,0
0.405572,-0.66641,5
0.576235,-0.863759,8
1.636877,-1.101055,2
0.260998,-4.280244,4
1.36101,1.009943,6
4.362411,-1.669077,0
1.531658,1.476436,6
-2.003085,-4.425738,7
0.738605,-0.464192,8
-1.923875,-3.67615,7
3.159387,2.31769,0
-3.866754,-1.549347,1
-0.89667,-3.233564,9
2.407982,-2.772012,6
0.302185,-0.244026,5
-0.853744,-4.682685,9
1.183912,-1.004329,5
-3.538695,-1.953413,1
-0.649628,-1.639792,4
1.197905,-1.006216,2
0.525398,0.318932,5
-0.63005,-5.081275,9
-1.805141,1.455455,7
0.486751,-0.667034,3
-1.816825,0.199401,7
1.823697,-1.130477,6
0.209849,-1.150328,5
1.087746,-1.022869,2
-0.241828,-2.847918,4
0.380802,-1.05056,3
4.025166,-1.978913,0
-0.470155,-4.788701,4
5.203398,0.681554,0
1.835782,-1.42702,6
-0.498331,0.328067,8
0.54126,-1.71298,8
-0.36921,0.501987,3
0.415349,-1.06762,5
0.284115,-0.021852,1
-1.965836,-3.9756,7
-0.093871,-0.028447,8
1.068759,-1.316984,2
1.209459,-0.36339,2
0.41587,-0.897406,3
-0.192519,-0.450347,8
0.6177,-1.156843,8
-1.402185,-1.244926,9
-3.442714,-2.438142,1
1.024811,-0.07301,2
0.303623,-3.229006,2
-0.997682,-1.260614,7
-0.843292,-4.075176,9
-1.470518,0.631002,7
0.192884,-1.139994,5
0.316802,0.424888,5
